model_id,transformers_version,torch_version,gpu,prompt_template_version,generation_config,timestamp,slurm_job_id,git_commit,persona_id,country,gender,age,profession,topic,response_condition,raw_text,normalized_text,strict_parsed_rating,strict_is_valid,salvaged_rating,salvage_method,is_abstention,parse_failure_reason
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00007,Argentina,male,25,chef,climate change,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00007,Argentina,male,25,chef,gender equality,A_forced,4,4,4,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00007,Argentina,male,25,chef,gender equality,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00007,Argentina,male,25,chef,immigration,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00007,Argentina,male,25,chef,immigration,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00007,Argentina,male,25,chef,lgbtq rights,A_forced,4,4,4,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00007,Argentina,male,25,chef,lgbtq rights,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00007,Argentina,male,25,chef,religion and secularism,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00007,Argentina,male,25,chef,religion and secularism,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00007,Argentina,male,25,chef,economic redistribution,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00007,Argentina,male,25,chef,economic redistribution,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00007,Argentina,male,25,chef,trust in government,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00007,Argentina,male,25,chef,trust in government,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00008,Argentina,male,25,civil engineer,climate change,A_forced,4,4,4,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00008,Argentina,male,25,civil engineer,climate change,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00008,Argentina,male,25,civil engineer,gender equality,A_forced,4,4,4,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00008,Argentina,male,25,civil engineer,gender equality,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00008,Argentina,male,25,civil engineer,immigration,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00008,Argentina,male,25,civil engineer,immigration,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00008,Argentina,male,25,civil engineer,lgbtq rights,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00008,Argentina,male,25,civil engineer,lgbtq rights,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00008,Argentina,male,25,civil engineer,religion and secularism,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00008,Argentina,male,25,civil engineer,religion and secularism,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00008,Argentina,male,25,civil engineer,economic redistribution,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00008,Argentina,male,25,civil engineer,economic redistribution,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00008,Argentina,male,25,civil engineer,trust in government,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00008,Argentina,male,25,civil engineer,trust in government,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00009,Argentina,male,25,computer programmer,climate change,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00009,Argentina,male,25,computer programmer,climate change,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00009,Argentina,male,25,computer programmer,gender equality,A_forced,4,4,4,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00009,Argentina,male,25,computer programmer,gender equality,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00009,Argentina,male,25,computer programmer,immigration,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00009,Argentina,male,25,computer programmer,immigration,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00009,Argentina,male,25,computer programmer,lgbtq rights,A_forced,4,4,4,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00009,Argentina,male,25,computer programmer,lgbtq rights,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00009,Argentina,male,25,computer programmer,religion and secularism,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00009,Argentina,male,25,computer programmer,religion and secularism,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00009,Argentina,male,25,computer programmer,economic redistribution,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00009,Argentina,male,25,computer programmer,economic redistribution,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00009,Argentina,male,25,computer programmer,trust in government,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00009,Argentina,male,25,computer programmer,trust in government,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00010,Argentina,male,25,construction worker,climate change,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00010,Argentina,male,25,construction worker,climate change,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00010,Argentina,male,25,construction worker,gender equality,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00010,Argentina,male,25,construction worker,gender equality,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00010,Argentina,male,25,construction worker,immigration,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00010,Argentina,male,25,construction worker,immigration,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00010,Argentina,male,25,construction worker,lgbtq rights,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00010,Argentina,male,25,construction worker,lgbtq rights,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00010,Argentina,male,25,construction worker,religion and secularism,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00010,Argentina,male,25,construction worker,religion and secularism,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00010,Argentina,male,25,construction worker,economic redistribution,A_forced,2,2,2,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00010,Argentina,male,25,construction worker,economic redistribution,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00010,Argentina,male,25,construction worker,trust in government,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00010,Argentina,male,25,construction worker,trust in government,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00011,Argentina,male,25,doctor,climate change,A_forced,4,4,4,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00011,Argentina,male,25,doctor,climate change,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00011,Argentina,male,25,doctor,gender equality,A_forced,4,4,4,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00011,Argentina,male,25,doctor,gender equality,B_optional,4,4,4,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00011,Argentina,male,25,doctor,immigration,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00011,Argentina,male,25,doctor,immigration,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00011,Argentina,male,25,doctor,lgbtq rights,A_forced,4,4,4,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00011,Argentina,male,25,doctor,lgbtq rights,B_optional,5,5,5,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00011,Argentina,male,25,doctor,religion and secularism,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00011,Argentina,male,25,doctor,religion and secularism,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00011,Argentina,male,25,doctor,economic redistribution,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00011,Argentina,male,25,doctor,economic redistribution,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00011,Argentina,male,25,doctor,trust in government,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00011,Argentina,male,25,doctor,trust in government,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00012,Argentina,male,25,electrician,climate change,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00012,Argentina,male,25,electrician,climate change,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00012,Argentina,male,25,electrician,gender equality,A_forced,4,4,4,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00012,Argentina,male,25,electrician,gender equality,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00012,Argentina,male,25,electrician,immigration,A_forced,3,3,3,True,,,False,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00012,Argentina,male,25,electrician,immigration,B_optional,NA,NA,NA,True,,,True,none
Qwen/Qwen3-8B,5.14.1,2.6.0+cu124,NVIDIA RTX A6000,health_v1,"{""do_sample"": false, ""max_new_tokens"": 30, ""repetition_penalty"": 1.0}",2026-07-23T23:45:08.908452+00:00,951989,unknown,P00012,Argentina,male,25,electrician,lgbtq rights,A_forced,3,3,3,True,,,False,none
