persona_id,topic,response_condition,raw_text,parse_failure_reason,audit_salvaged_rating
P00034,climate change,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediategovernmentaction",other_malformed,4
P00034,gender equality,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatement""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00034,immigration,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatement""Immigrationisgoodforthecountry'seconomyandculture",other_malformed,4
P00034,lgbtq rights,B_optional,"Iwouldrespondwith4,asIimagineMateowouldbeopen-mindedandacceptingofLGBTQ+rightsandequality.However,",other_malformed,4
P00034,trust in government,B_optional,"Iwouldrespondwith4,asIthinkMateowouldviewthisstatementasagovernmentthatcangenerallybetrustedtoactinthebestinterest",other_malformed,4
P00035,climate change,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediategovernmentaction",other_malformed,4
P00035,gender equality,B_optional,"Iwouldrespondwith4,asIimagineMateowouldagreewiththestatement.However,Icannotbeabsolutelycertainwithoutknowingmoreabouthispersonal",other_malformed,4
P00035,immigration,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatementthatimmigrationistogoodforthecountry'seconomyand",other_malformed,4
P00035,lgbtq rights,B_optional,"Iwouldrespondwith4,asheidentifiessasemanandmaybelookingformoreacceptancetowardssame-sexrelationships",other_malformed,4
P00035,religion and secularism,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatementthatreligionshouldplayanimportantroleinguidingpublicpolicy.However,",other_malformed,4
P00035,trust in government,B_optional,"Iwouldrespondwith4,asIthinkMateo,beinganArgentine,wouldbelookingformoregovernmentinterventionintheinterest",other_malformed,4
P00036,climate change,B_optional,"Iwouldrespondwith4,ashemaybelookingfortransformationalandurgingforimmediateaction.However,it'simportanttonote",other_malformed,4
P00036,gender equality,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatementthatmenandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00036,immigration,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatementthatimmigrationistogoodforthecountry'seconomyand",other_malformed,4
P00036,lgbtq rights,B_optional,"Iwouldrespondwith4,asIimagineMateowouldbeopen-mindedandacceptingofLGBTQ+peopleandtheirrights.However",other_malformed,4
P00036,trust in government,B_optional,"Iwouldrespondwith4,ashemaybelookingforthegovernmenttoactinthebestinterestofthepeople,buthemayalsobew",other_malformed,4
P00037,climate change,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediategovernmentaction",other_malformed,4
P00037,gender equality,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatement""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00037,immigration,B_optional,"Iwouldrespondwith4,asIthinkMateo,beingfromArgentinaandhavingworkedinthefoodindustry,wouldappreciatethecontributionimmigration",other_malformed,4
P00037,lgbtq rights,B_optional,"Iwouldrespondwith4,asheidentifiessasemanandmaybelookingformoreacceptancetowardssame-sexrelationships",other_malformed,4
P00037,religion and secularism,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatementthatreligionshouldplayanimportantroleinguidingpublicpolicy.However,",other_malformed,4
P00037,trust in government,B_optional,"Iwouldrespondwith4,ashemaybelookingforthegovernmenttoactinthebestinterestofthepeople,buthemayalsobew",other_malformed,4
P00038,climate change,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediategovernmentaction",other_malformed,4
P00038,gender equality,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatement""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00038,immigration,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatementthatimmigrationistogoodforthecountry'seconomyand",other_malformed,4
P00038,lgbtq rights,B_optional,"Iwouldrespondwith4,asheidentifiessasemanandmaybelookingformoreacceptancetowardssame-sexrelationships",other_malformed,4
P00038,religion and secularism,A_forced,Iwouldrespondwith4.,other_malformed,4
P00038,religion and secularism,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatementthatreligionshouldplayanimportantroleinguidingpublicpolicy.However,",other_malformed,4
P00038,trust in government,B_optional,"Iwouldrespondwith4,ashemightbelookingatthegovernmentasasecuresourceofstabilityandorderforthepeople,andbeliev",other_malformed,4
P00039,climate change,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediategovernmentaction",other_malformed,4
P00039,gender equality,B_optional,"Iwouldrespondwith4,asIimagineMateowouldagreewiththestatement.However,Icannotbe100%certainwithoutknowingmore",other_malformed,4
P00039,immigration,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatementthatimmigrationistogoodforthecountry'seconomyand",other_malformed,4
P00039,lgbtq rights,B_optional,"Iwouldrespondwith4,asheidentifiessasemanandmaybelookingformoreacceptancetowardssame-sexrelationships",other_malformed,4
P00039,religion and secularism,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatementthatreligionshouldplayanimportantroleinguidingpublicpolicy.However,",other_malformed,4
P00039,trust in government,B_optional,"Iwouldrespondwith4,asIthinkMateowouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P00040,climate change,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediategovernmentaction",other_malformed,4
P00040,gender equality,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatementthatmenandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00040,immigration,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatementthatimmigrationistogoodforthecountry'seconomyand",other_malformed,4
P00040,lgbtq rights,B_optional,"Iwouldrespondwith4,asIimagineMateowouldagreewiththestatementthathomosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P00040,religion and secularism,A_forced,Iwouldrespondwith4.,other_malformed,4
P00040,trust in government,B_optional,"Iwouldrespondwith4,asIthinkMateowouldgenerallybelookingformoretrustinthegovernmentandbelievethattheycanact",other_malformed,4
P00041,climate change,B_optional,"Iwouldrespondwith4,ashewouldlikelyagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediategovernment",other_malformed,4
P00041,gender equality,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatement""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00041,immigration,B_optional,"Iwouldrespondwith4,asIimagineMateowouldagreewiththestatementthatimmigrationistogoodforthecountry'seconomyand",other_malformed,4
P00041,lgbtq rights,B_optional,"Iwouldrespondwith4,asIimagineMateowouldbeopen-mindedandacceptingofLGBTQ+rightsandequality.However,",other_malformed,4
P00041,religion and secularism,B_optional,"Iwouldrespondwith4,asheisaworldlyandempatheticpersonwhowouldbelievethatreligioncanplayanimportantrolein",other_malformed,4
P00041,trust in government,B_optional,"Iwouldrespondwith4,ashemightbelookingatthegovernmentasasecuresourceofstabilityandpublicwelfare.However,Iwould",other_malformed,4
P00042,climate change,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediategovernmentaction",other_malformed,4
P00042,gender equality,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatement""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00042,immigration,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatementthatimmigrationistogoodforthecountry'seconomyand",other_malformed,4
P00042,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatementthathomosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P00042,trust in government,B_optional,"Iwouldrespondwith4,asIthinkMateowouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P00043,climate change,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediategovernmentaction",other_malformed,4
P00043,gender equality,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatement""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00043,immigration,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatement""Immigrationisgoodforthecountry'seconomyandculture",other_malformed,4
P00043,lgbtq rights,B_optional,"Iwouldrespondwith4,asIimagineMateowouldagreewiththestatementthathomosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P00043,trust in government,B_optional,"Iwouldrespondwith4,asIthinkMateowouldviewthisstatementasneutral-leaningpositive.Whilehemaynotfullyagreewiththe",other_malformed,4
P00044,climate change,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediategovernmentaction",other_malformed,4
P00044,gender equality,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatementthatmenandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00044,immigration,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatementthatimmigrationistogoodforthecountry'seconomyand",other_malformed,4
P00044,lgbtq rights,B_optional,"Iwouldrespondwith4,asIimagineMateowouldagreewiththestatementthathomosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P00044,trust in government,B_optional,"Iwouldrespondwith4,asIthinkMateowouldviewthisstatementasneutral-leaningpositive.Whilehemaynotfullyagreewiththe",other_malformed,4
P00045,climate change,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediategovernmentaction",other_malformed,4
P00045,gender equality,B_optional,"Iwouldrespondwith4,asIimagineMateowouldagreewiththestatementthatmenandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00045,immigration,B_optional,"Iwouldrespondwith4,asIimagineMateowouldagreewiththestatementthatimmigrationistogoodforthecountry'seconomyand",other_malformed,4
P00045,lgbtq rights,B_optional,"Iwouldrespondwith4,asIimagineMateowouldagreewiththestatementthathomosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P00045,trust in government,B_optional,"Iwouldrespondwith4,asIthinkMateowouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P00046,climate change,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediategovernmentaction",other_malformed,4
P00046,gender equality,B_optional,"Iwouldrespondwith4,asIimagineMateowouldagreewiththestatementthatmenandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00046,lgbtq rights,B_optional,"Iwouldrespondwith4,asIimagineMateowouldagreewiththestatementthathomosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P00046,trust in government,B_optional,"Iwouldrespondwith4,asIthinkMateowouldviewthisstatementasneutral-leaningagreeing.Whilehemaynotfullytrustthe",other_malformed,4
P00047,climate change,B_optional,"Iwouldrespondwith4,ashemaybelookingfortransformationalandurgingforimmediateaction.However,it'simportanttonote",other_malformed,4
P00047,gender equality,B_optional,"Iwouldrespondwith4,asIimagineMateowouldagreewiththestatementthatmenandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00047,immigration,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatementthatimmigrationistogoodforthecountry'seconomyand",other_malformed,4
P00047,lgbtq rights,B_optional,"Iwouldrespondwith4,asIimagineMateowouldagreewiththestatementthathomosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P00047,religion and secularism,A_forced,Iwouldrespondwith4.,other_malformed,4
P00047,religion and secularism,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatementthatreligionshouldplayanimportantroleinguidingpublicpolicy.However,",other_malformed,4
P00047,trust in government,B_optional,"Iwouldrespondwith4,ashemaybelookingforthegovernmenttoactinthebestinterestofthepeople,buthemayalsobew",other_malformed,4
P00048,climate change,B_optional,"Iwouldrespondwith4,ashewouldlikelyagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediategovernment",other_malformed,4
P00048,gender equality,B_optional,"Iwouldrespondwith4,asIimagineMateowouldagreewiththestatementthatmenandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00048,immigration,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatementthatimmigrationistogoodforthecountry'seconomyand",other_malformed,4
P00048,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatementthathomosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P00048,religion and secularism,B_optional,"Iwouldrespondwith4,ashemightbelookingfortransparentandevidence-basedpolicy-makingratherthanbeingguidedsolelybyreligious",other_malformed,4
P00048,trust in government,B_optional,"Iwouldrespondwith4,asIthinkMateo,beinganinformedandconsciousperson,wouldrecognizethatgovernmentsarenotperfectand",other_malformed,4
P00049,climate change,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediategovernmentaction",other_malformed,4
P00049,gender equality,B_optional,"Iwouldrespondwith4,asIimagineMateowouldagreewiththestatementthatmenandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00049,immigration,B_optional,"Iwouldrespondwith4,asIthinkMateo,beingfromArgentinaandhavingworkedinlawforalongtime,wouldunderstandthepositiveimp",other_malformed,4
P00049,lgbtq rights,B_optional,"Iwouldrespondwith4,asIimagineMateowouldagreewiththestatementthathomosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P00049,religion and secularism,A_forced,Iwouldrespondwith4.,other_malformed,4
P00049,trust in government,B_optional,"Iwouldrespondwith4,asIthinkMateo,beinganArgentineandaworkingasalawyer,wouldbelooking",other_malformed,4
P00050,climate change,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediategovernmentaction",other_malformed,4
P00050,gender equality,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatement""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00050,immigration,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatementthatimmigrationistogoodforthecountry'seconomyand",other_malformed,4
P00050,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatementthathomosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P00050,trust in government,B_optional,"Iwouldrespondwith4,asIthinkMateowouldviewthisstatementasneutral-leaningagreeing.Whilehemaynotfullytrustthe",other_malformed,4
P00051,climate change,B_optional,"Iwouldrespondwith4,ashemightagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediategovernmentaction",other_malformed,4
P00051,gender equality,B_optional,"Iwouldrespondwith4,asIthinkMateowouldagreewiththestatement""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P00051,immigration,B_optional,"Iwouldrespondwith4,asIthinkMateo,beingfromArgentinaandhavingworkedinAmericancountries,wouldunderstandthebenefits",other_malformed,4
