persona_id,topic,country,profession,a_valid,a_rating,b_answered,b_abstained,b_rating
P00060,gender equality,Argentina,waiter,True,4.0,True,False,4.0
P00060,immigration,Argentina,waiter,True,4.0,True,False,4.0
P00060,lgbtq rights,Argentina,waiter,True,4.0,True,False,4.0
P00060,religion and secularism,Argentina,waiter,True,3.0,True,False,3.0
P00060,economic redistribution,Argentina,waiter,True,4.0,True,False,4.0
P00060,trust in government,Argentina,waiter,True,3.0,True,False,2.0
P00061,climate change,Argentina,accountant,True,4.0,True,False,4.0
P00061,gender equality,Argentina,accountant,True,4.0,True,False,4.0
P00061,immigration,Argentina,accountant,True,4.0,True,False,4.0
P00061,lgbtq rights,Argentina,accountant,True,4.0,True,False,4.0
P00061,religion and secularism,Argentina,accountant,True,3.0,True,False,3.0
P00061,economic redistribution,Argentina,accountant,True,4.0,True,False,4.0
P00061,trust in government,Argentina,accountant,True,4.0,True,False,3.0
P00062,climate change,Argentina,administrative assistant,True,4.0,True,False,4.0
P00062,gender equality,Argentina,administrative assistant,True,4.0,True,False,4.0
P00062,immigration,Argentina,administrative assistant,True,4.0,True,False,4.0
P00062,lgbtq rights,Argentina,administrative assistant,True,4.0,True,False,4.0
P00062,religion and secularism,Argentina,administrative assistant,True,3.0,True,False,3.0
P00062,economic redistribution,Argentina,administrative assistant,True,4.0,True,False,4.0
P00062,trust in government,Argentina,administrative assistant,True,3.0,True,False,3.0
P00063,climate change,Argentina,architect,True,4.0,True,False,4.0
P00063,gender equality,Argentina,architect,True,5.0,True,False,4.0
P00063,immigration,Argentina,architect,True,4.0,True,False,4.0
P00063,lgbtq rights,Argentina,architect,True,4.0,True,False,4.0
P00063,religion and secularism,Argentina,architect,True,3.0,True,False,3.0
P00063,economic redistribution,Argentina,architect,True,4.0,True,False,4.0
P00063,trust in government,Argentina,architect,True,4.0,True,False,3.0
P00064,climate change,Argentina,bank teller,True,4.0,True,False,4.0
P00064,gender equality,Argentina,bank teller,True,4.0,True,False,4.0
P00064,immigration,Argentina,bank teller,True,4.0,True,False,4.0
P00064,lgbtq rights,Argentina,bank teller,True,4.0,True,False,4.0
P00064,religion and secularism,Argentina,bank teller,True,3.0,True,False,3.0
P00064,economic redistribution,Argentina,bank teller,True,4.0,True,False,4.0
P00064,trust in government,Argentina,bank teller,True,4.0,True,False,2.0
P00065,climate change,Argentina,business manager,True,4.0,True,False,4.0
P00065,gender equality,Argentina,business manager,True,4.0,True,False,4.0
P00065,immigration,Argentina,business manager,True,4.0,True,False,4.0
P00065,lgbtq rights,Argentina,business manager,True,4.0,True,False,4.0
P00065,religion and secularism,Argentina,business manager,True,4.0,True,False,3.0
P00065,economic redistribution,Argentina,business manager,True,4.0,True,False,4.0
P00065,trust in government,Argentina,business manager,True,4.0,True,False,4.0
P00066,climate change,Argentina,cashier,True,4.0,True,False,4.0
P00066,gender equality,Argentina,cashier,True,4.0,True,False,4.0
P00066,immigration,Argentina,cashier,True,4.0,True,False,4.0
P00066,lgbtq rights,Argentina,cashier,True,4.0,True,False,4.0
P00066,religion and secularism,Argentina,cashier,True,3.0,True,False,3.0
P00066,economic redistribution,Argentina,cashier,True,4.0,True,False,4.0
P00066,trust in government,Argentina,cashier,True,3.0,True,False,2.0
P00067,climate change,Argentina,chef,True,4.0,True,False,4.0
P00067,gender equality,Argentina,chef,True,4.0,True,False,4.0
P00067,immigration,Argentina,chef,True,4.0,True,False,4.0
P00067,lgbtq rights,Argentina,chef,True,4.0,True,False,4.0
P00067,religion and secularism,Argentina,chef,True,3.0,True,False,3.0
P00067,economic redistribution,Argentina,chef,True,4.0,True,False,4.0
P00067,trust in government,Argentina,chef,True,4.0,True,False,2.0
P00068,climate change,Argentina,civil engineer,True,4.0,True,False,4.0
P00068,gender equality,Argentina,civil engineer,True,4.0,True,False,4.0
P00068,immigration,Argentina,civil engineer,True,4.0,True,False,4.0
P00068,lgbtq rights,Argentina,civil engineer,True,4.0,True,False,4.0
P00068,religion and secularism,Argentina,civil engineer,True,3.0,True,False,3.0
P00068,economic redistribution,Argentina,civil engineer,True,4.0,True,False,4.0
P00068,trust in government,Argentina,civil engineer,True,4.0,True,False,4.0
P00069,climate change,Argentina,computer programmer,True,4.0,True,False,4.0
P00069,gender equality,Argentina,computer programmer,True,5.0,True,False,4.0
P00069,immigration,Argentina,computer programmer,True,4.0,True,False,4.0
P00069,lgbtq rights,Argentina,computer programmer,True,4.0,True,False,4.0
P00069,religion and secularism,Argentina,computer programmer,True,3.0,True,False,3.0
P00069,economic redistribution,Argentina,computer programmer,True,4.0,True,False,4.0
P00069,trust in government,Argentina,computer programmer,True,3.0,True,False,3.0
P00070,climate change,Argentina,construction worker,True,4.0,True,False,4.0
P00070,gender equality,Argentina,construction worker,True,4.0,True,False,4.0
P00070,immigration,Argentina,construction worker,True,4.0,True,False,4.0
P00070,lgbtq rights,Argentina,construction worker,True,4.0,True,False,4.0
P00070,religion and secularism,Argentina,construction worker,True,4.0,True,False,3.0
P00070,economic redistribution,Argentina,construction worker,True,4.0,True,False,4.0
P00070,trust in government,Argentina,construction worker,True,4.0,True,False,2.0
P00071,climate change,Argentina,doctor,True,4.0,True,False,4.0
P00071,gender equality,Argentina,doctor,True,5.0,True,False,4.0
P00071,immigration,Argentina,doctor,True,4.0,True,False,4.0
P00071,lgbtq rights,Argentina,doctor,True,4.0,True,False,4.0
P00071,religion and secularism,Argentina,doctor,True,4.0,True,False,3.0
P00071,economic redistribution,Argentina,doctor,True,4.0,True,False,4.0
P00071,trust in government,Argentina,doctor,True,4.0,True,False,4.0
P00072,climate change,Argentina,electrician,True,4.0,True,False,4.0
P00072,gender equality,Argentina,electrician,True,4.0,True,False,4.0
P00072,immigration,Argentina,electrician,True,4.0,True,False,4.0
P00072,lgbtq rights,Argentina,electrician,True,4.0,True,False,4.0
P00072,religion and secularism,Argentina,electrician,True,3.0,True,False,3.0
P00072,economic redistribution,Argentina,electrician,True,4.0,True,False,4.0
P00072,trust in government,Argentina,electrician,True,4.0,True,False,2.0
P00073,climate change,Argentina,elementary school teacher,True,4.0,True,False,4.0
P00073,gender equality,Argentina,elementary school teacher,True,5.0,True,False,4.0
P00073,immigration,Argentina,elementary school teacher,True,4.0,True,False,4.0
P00073,lgbtq rights,Argentina,elementary school teacher,True,4.0,True,False,4.0
P00073,religion and secularism,Argentina,elementary school teacher,True,3.0,True,False,3.0
P00073,economic redistribution,Argentina,elementary school teacher,True,4.0,True,False,4.0
P00073,trust in government,Argentina,elementary school teacher,True,4.0,True,False,4.0
P00074,climate change,Argentina,farmer,True,4.0,True,False,4.0
P00074,gender equality,Argentina,farmer,True,4.0,True,False,4.0
P00074,immigration,Argentina,farmer,True,4.0,True,False,4.0
P00074,lgbtq rights,Argentina,farmer,True,4.0,True,False,4.0
P00074,religion and secularism,Argentina,farmer,True,4.0,True,False,3.0
P00074,economic redistribution,Argentina,farmer,True,4.0,True,False,4.0
P00074,trust in government,Argentina,farmer,True,3.0,True,False,2.0
P00075,climate change,Argentina,flight attendant,True,4.0,True,False,4.0
P00075,gender equality,Argentina,flight attendant,True,5.0,True,False,4.0
P00075,immigration,Argentina,flight attendant,True,4.0,True,False,4.0
P00075,lgbtq rights,Argentina,flight attendant,True,4.0,True,False,4.0
P00075,religion and secularism,Argentina,flight attendant,True,3.0,True,False,3.0
P00075,economic redistribution,Argentina,flight attendant,True,4.0,True,False,4.0
P00075,trust in government,Argentina,flight attendant,True,3.0,True,False,3.0
P00076,climate change,Argentina,hairdresser,True,4.0,True,False,4.0
P00076,gender equality,Argentina,hairdresser,True,4.0,True,False,4.0
P00076,immigration,Argentina,hairdresser,True,4.0,True,False,4.0
P00076,lgbtq rights,Argentina,hairdresser,True,4.0,True,False,4.0
P00076,religion and secularism,Argentina,hairdresser,True,3.0,True,False,3.0
P00076,economic redistribution,Argentina,hairdresser,True,4.0,True,False,4.0
P00076,trust in government,Argentina,hairdresser,True,3.0,True,False,3.0
P00077,climate change,Argentina,janitor,True,4.0,True,False,4.0
P00077,gender equality,Argentina,janitor,True,4.0,True,False,4.0
P00077,immigration,Argentina,janitor,True,4.0,True,False,4.0
P00077,lgbtq rights,Argentina,janitor,True,4.0,True,False,4.0
P00077,religion and secularism,Argentina,janitor,True,3.0,True,False,3.0
P00077,economic redistribution,Argentina,janitor,True,4.0,True,False,4.0
P00077,trust in government,Argentina,janitor,True,3.0,True,False,2.0
P00078,climate change,Argentina,journalist,True,4.0,True,False,4.0
P00078,gender equality,Argentina,journalist,True,5.0,True,False,4.0
P00078,immigration,Argentina,journalist,True,4.0,True,False,4.0
P00078,lgbtq rights,Argentina,journalist,True,4.0,True,False,4.0
P00078,religion and secularism,Argentina,journalist,True,2.0,True,False,2.0
P00078,economic redistribution,Argentina,journalist,True,4.0,True,False,4.0
P00078,trust in government,Argentina,journalist,True,2.0,True,False,2.0
P00079,climate change,Argentina,lawyer,True,4.0,True,False,4.0
P00079,gender equality,Argentina,lawyer,True,4.0,True,False,4.0
P00079,immigration,Argentina,lawyer,True,4.0,True,False,4.0
P00079,lgbtq rights,Argentina,lawyer,True,4.0,True,False,4.0
P00079,religion and secularism,Argentina,lawyer,True,4.0,True,False,2.0
P00079,economic redistribution,Argentina,lawyer,True,4.0,True,False,4.0
P00079,trust in government,Argentina,lawyer,True,4.0,True,False,4.0
P00080,climate change,Argentina,mechanic,True,4.0,True,False,4.0
P00080,gender equality,Argentina,mechanic,True,4.0,True,False,4.0
P00080,immigration,Argentina,mechanic,True,4.0,True,False,4.0
P00080,lgbtq rights,Argentina,mechanic,True,4.0,True,False,4.0
P00080,religion and secularism,Argentina,mechanic,True,3.0,True,False,3.0
P00080,economic redistribution,Argentina,mechanic,True,4.0,True,False,4.0
P00080,trust in government,Argentina,mechanic,True,3.0,True,False,2.0
P00081,climate change,Argentina,paramedic,True,4.0,True,False,4.0
P00081,gender equality,Argentina,paramedic,True,5.0,True,False,4.0
P00081,immigration,Argentina,paramedic,True,4.0,True,False,4.0
P00081,lgbtq rights,Argentina,paramedic,True,4.0,True,False,4.0
P00081,religion and secularism,Argentina,paramedic,True,3.0,True,False,2.0
P00081,economic redistribution,Argentina,paramedic,True,4.0,True,False,4.0
P00081,trust in government,Argentina,paramedic,True,4.0,True,False,2.0
P00082,climate change,Argentina,pharmacist,True,4.0,True,False,4.0
P00082,gender equality,Argentina,pharmacist,True,4.0,True,False,4.0
P00082,immigration,Argentina,pharmacist,True,4.0,True,False,4.0
P00082,lgbtq rights,Argentina,pharmacist,True,4.0,True,False,4.0
P00082,religion and secularism,Argentina,pharmacist,True,3.0,True,False,3.0
P00082,economic redistribution,Argentina,pharmacist,True,4.0,True,False,4.0
P00082,trust in government,Argentina,pharmacist,True,4.0,True,False,4.0
P00083,climate change,Argentina,plumber,True,4.0,True,False,4.0
P00083,gender equality,Argentina,plumber,True,4.0,True,False,4.0
P00083,immigration,Argentina,plumber,True,4.0,True,False,4.0
P00083,lgbtq rights,Argentina,plumber,True,4.0,True,False,4.0
P00083,religion and secularism,Argentina,plumber,True,3.0,True,False,3.0
P00083,economic redistribution,Argentina,plumber,True,4.0,True,False,4.0
P00083,trust in government,Argentina,plumber,True,4.0,True,False,2.0
P00084,climate change,Argentina,police officer,True,4.0,True,False,4.0
P00084,gender equality,Argentina,police officer,True,4.0,True,False,4.0
P00084,immigration,Argentina,police officer,True,4.0,True,False,4.0
P00084,lgbtq rights,Argentina,police officer,True,4.0,True,False,4.0
P00084,religion and secularism,Argentina,police officer,True,4.0,True,False,3.0
P00084,economic redistribution,Argentina,police officer,True,4.0,True,False,4.0
P00084,trust in government,Argentina,police officer,True,4.0,True,False,2.0
P00085,climate change,Argentina,real estate agent,True,4.0,True,False,4.0
P00085,gender equality,Argentina,real estate agent,True,4.0,True,False,4.0
P00085,immigration,Argentina,real estate agent,True,4.0,True,False,4.0
P00085,lgbtq rights,Argentina,real estate agent,True,4.0,True,False,4.0
P00085,religion and secularism,Argentina,real estate agent,True,3.0,True,False,3.0
P00085,economic redistribution,Argentina,real estate agent,True,4.0,True,False,4.0
P00085,trust in government,Argentina,real estate agent,True,4.0,True,False,3.0
P00086,climate change,Argentina,registered nurse,True,4.0,True,False,4.0
P00086,gender equality,Argentina,registered nurse,True,5.0,True,False,4.0
P00086,immigration,Argentina,registered nurse,True,4.0,True,False,4.0
P00086,lgbtq rights,Argentina,registered nurse,True,4.0,True,False,4.0
P00086,religion and secularism,Argentina,registered nurse,True,3.0,True,False,3.0
P00086,economic redistribution,Argentina,registered nurse,True,4.0,True,False,4.0
P00086,trust in government,Argentina,registered nurse,True,4.0,True,False,4.0
P00087,climate change,Argentina,social worker,True,4.0,True,False,4.0
P00087,gender equality,Argentina,social worker,True,5.0,True,False,4.0
P00087,immigration,Argentina,social worker,True,4.0,True,False,4.0
P00087,lgbtq rights,Argentina,social worker,True,4.0,True,False,4.0
P00087,religion and secularism,Argentina,social worker,True,2.0,True,False,2.0
P00087,economic redistribution,Argentina,social worker,True,4.0,True,False,4.0
P00087,trust in government,Argentina,social worker,True,4.0,True,False,2.0
P00088,climate change,Argentina,truck driver,True,4.0,True,False,4.0
P00088,gender equality,Argentina,truck driver,True,4.0,True,False,4.0
P00088,immigration,Argentina,truck driver,True,4.0,True,False,4.0
P00088,lgbtq rights,Argentina,truck driver,True,4.0,True,False,4.0
P00088,religion and secularism,Argentina,truck driver,True,3.0,True,False,3.0
P00088,economic redistribution,Argentina,truck driver,True,4.0,True,False,4.0
P00088,trust in government,Argentina,truck driver,True,3.0,True,False,2.0
P00089,climate change,Argentina,veterinarian,True,4.0,True,False,4.0
P00089,gender equality,Argentina,veterinarian,True,5.0,True,False,4.0
P00089,immigration,Argentina,veterinarian,True,4.0,True,False,4.0
P00089,lgbtq rights,Argentina,veterinarian,True,4.0,True,False,4.0
P00089,religion and secularism,Argentina,veterinarian,True,3.0,True,False,3.0
P00089,economic redistribution,Argentina,veterinarian,True,4.0,True,False,4.0
P00089,trust in government,Argentina,veterinarian,True,4.0,True,False,3.0
P00090,climate change,Argentina,waiter,True,4.0,True,False,4.0
P00090,gender equality,Argentina,waiter,True,4.0,True,False,4.0
P00090,immigration,Argentina,waiter,True,4.0,True,False,4.0
P00090,lgbtq rights,Argentina,waiter,True,4.0,True,False,4.0
P00090,religion and secularism,Argentina,waiter,True,3.0,True,False,3.0
